Family	!	Scientific Name	Author	Reference	Date
"Asteraceae"	""	"Lessingia nemaclada var. mendocina"	"(Greene) J.T. Howell"	"Univ. Calif. Publ. Bot. 16(1): 28"	"1929"
"Asteraceae"	""	"Lessingia occidentalis"	"(H.M. Hall) M.A. Lane"	"Novon 2(3): 213"	"1992"
"Asteraceae"	""	"Lessingia ramulosa"	"A. Gray"	"Pl. Hartw. 314–315"	"1849"
"Asteraceae"	""	"Lessingia ramulosa var. glabrata"	"D.D. Keck"	"Aliso 4(1): 105"	"1958"
"Asteraceae"	""	"Lessingia ramulosa var. micradenia"	"(Greene) J.T. Howell"	"Univ. Calif. Publ. Bot. 16(1): 39"	"1929"
"Asteraceae"	""	"Lessingia tenuis"	"(A. Gray) Coville"	"Contr. U.S. Natl. Herb. 4: 124"	"1893"
"Asteraceae"	""	"Lessingia virgata"	"A. Gray"	"Pl. Hartw. 315–316"	"1849"
"Fabaceae"	"!"	"Leucaena"	"Benth."	"J. Bot. (Hooker) 4: 416–417"	"1842"
"Fabaceae"	"!"	"Leucaena esculenta"	"(DC.) Benth."	"Trans. Linn. Soc. London 30(3): 442–443"	"1875"
"Fabaceae"	""	"Leucaena greggii"	"S. Watson"	"Proc. Amer. Acad. Arts 23: 272"	"1888"
"Fabaceae"	"!"	"Leucaena leucocephala"	"(Lam.) de Wit"	"Taxon 10(2): 54"	"1961"
"Fabaceae"	"!"	"Leucaena pulverulenta"	"(Schltdl.) Benth."	"J. Bot. (Hooker) 4(32): 417"	"1842"
"Fabaceae"	"!"	"Leucaena retusa"	"Benth."	"Smithsonian Contr. Knowl. 3(5): 64"	"1852"
"Asteraceae"	"!"	"Leucanthemum"	"Mill."	"Gard. Dict. Abr. (ed. 4) vol. 2"	"1754"
"Asteraceae"	""	"Leucelene ericoides"	"(Torr.) Greene"	"Pittonia 3(15D): 148"	"1896"
"Asteraceae"	""	"Leuciva"	"Rydb."	"N. Amer. Fl. 33(1): 8"	"1922"
"Asteraceae"	""	"Leuciva dealbata"	"(A. Gray) Rydb."	"N. Amer. Fl. 33(1): 8"	"1922"
"Amaryllidaceae"	""	"Leucocoryne ixioides"	"Lindl."	"Edwards's Bot. Reg. 15: , t. 1293"	"1830"
"Asparagaceae"	""	"Leucocrinum"	"Nutt. ex A. Gray"	"Ann. Lyceum Nat. Hist. New York 4: 108, 110"	"1837"
"Asparagaceae"	""	"Leucocrinum montanum"	"Nutt. ex A. Gray"	"Ann. Lyceum Nat. Hist. New York 4: 110–111"	"1837"
"Scrophulariaceae"	""	"Leucophyllum"	"Bonpl."	"Pl. Aequinoct. 2: 95–97, pl. 109"	"1809 [1812]"
"Scrophulariaceae"	""	"Leucophyllum candidum"	"I.M. Johnst."	"J. Arnold Arbor. 22(1): 120–121"	"1941"
"Scrophulariaceae"	""	"Leucophyllum frutescens"	"(Berland.) I.M. Johnst."	"Contr. Gray Herb. 70: 89"	"1924"
"Scrophulariaceae"	""	"Leucophyllum minus"	"A. Gray"	"Rep. U.S. Mex. Bound. 2(1): 115"	"1859"
"Solanaceae"	""	"Leucophysalis"	"Rydb."	"Mem. Torrey Bot. Club 4(5): 365–366"	"1896"
"Solanaceae"	""	"Leucophysalis grandiflora"	"(Hook.) Rydb."	"Mem. Torrey Bot. Club 4(5): 366"	"1896"
"Solanaceae"	""	"Leucophysalis nana"	"(A. Gray) Averett"	"Ann. Missouri Bot. Gard. 57(3): 380"	"1970 [1971]"
"Asteraceae"	""	"Leucoseris saxatilis"	"Nutt."	"Trans. Amer. Philos. Soc., n.s. 7: 440"	"1841"
"Asteraceae"	""	"Leucoseris tenuifolia"	"Nutt."	"Trans. Amer. Philos. Soc., n.s. 7: 440"	"1841"
"Plantaginaceae"	""	"Leucospora"	"Nutt."	"J. Acad. Nat. Sci. Philadelphia 7(1): 87–88"	"1834"
"Plantaginaceae"	""	"Leucospora multifida"	"(Michx.) Nutt."	"J. Acad. Nat. Sci. Philadelphia 7(1): 87"	"1834"
"Asteraceae"	""	"Leucosyris"	"Greene"	"Fl. Francisc. 4: 384"	"1897"
"Asteraceae"	""	"Leucosyris arida"	"(B.L. Turner & D.B. Horne) Pruski & R.L. Hartm."	"Phytoneuron 2012–98: 4, f. 1"	"2012"
"Asteraceae"	""	"Leucosyris blepharophylla"	"(A. Gray) Pruski & R.L. Hartm."	"Phytoneuron 2012–98: 4–7, f. 2"	"2012"
"Asteraceae"	""	"Leucosyris carnosa"	"(A. Gray) Greene"	"Fl. Francisc. 4: 384"	"1897"
"Asteraceae"	""	"Leucosyris mattturneri"	"(B.L. Turner & G.L. Nesom) Pruski & R.L. Hartm."	"Phytoneuron 2012–98: 10–11"	"2012"
"Asteraceae"	""	"Leucosyris parviflora"	"(A. Gray) Pruski & R.L. Hartm."	"Phytoneuron 2012–98: 11"	"2012"
"Asteraceae"	""	"Leucosyris riparia"	"(Kunth) Pruski & R.L. Hartm."	"Phytoneuron 2012–98: 11–13, f. 5"	"2012"
"Ericaceae"	""	"Leucothoe"	"D. Don"	"Edinburgh New Philos. J. 17(33): 159"	"1834"
"Ericaceae"	""	"Leucothoe acuminata"	"(Aiton) G. Don"	"Gen. Hist. 3: 832"	"1834"
"Ericaceae"	""	"Leucothoe axillaris"	"(Lam.) D. Don"	"Edinburgh New Philos. J. 17(33): 159"	"1834"
"Ericaceae"	""	"Leucothoe davisiae"	"Torr. ex A. Gray"	"Proc. Amer. Acad. Arts 7(2): 400"	"1868"
"Ericaceae"	""	"Leucothoe fontanesiana"	"(Steud.) Sleumer"	"Bot. Jahrb. Syst. 78(4): 438–439"	"1959"
"Montiaceae"	""	"Lewisia"	"Pursh"	"Fl. Amer. Sept. 2: 368"	"1814 [1813]"
"Montiaceae"	""	"Lewisia brachycalyx"	"Engelm. ex A. Gray"	"Proc. Amer. Acad. Arts 7(2): 400"	"1868"
"Montiaceae"	""	"Lewisia cantelovii"	"J.T. Howell"	"Leafl. W. Bot. 3(6): 139–140"	"1942"
"Montiaceae"	""	"Lewisia columbiana"	"(Howell ex A. Gray) B.L. Rob."	"Syn. Fl. N. Amer. 1(1[2]): 269"	"1897"
"Montiaceae"	""	"Lewisia congdonii"	"(Rydb.) S. Clay"	"Present-day Rock Gard. xx, 340"	"1937"
"Montiaceae"	""	"Lewisia cotyledon"	"(S. Watson) B.L. Rob."	"Syn. Fl. N. Amer. 1(1[2]): 268"	"1897"
"Montiaceae"	""	"Lewisia disepala"	"Rydb."	"N. Amer. Fl. 21(4): 328"	"1932"
"Montiaceae"	""	"Lewisia kelloggii"	"K. Brandegee"	"Proc. Calif. Acad. Sci., ser. 2, 4(4): 88, pl. 4"	"1894"
"Montiaceae"	""	"Lewisia leeana"	"(Porter) B.L. Rob."	"Syn. Fl. N. Amer. 1(1[2]): 267"	"1897"
"Montiaceae"	""	"Lewisia longipetala"	"(Piper) S. Clay"	"Present-day Rock Gard. 341"	"1937"
"Montiaceae"	""	"Lewisia maguirei"	"A.H. Holmgren"	"Leafl. W. Bot. 7(6): 136–137"	"1954"
"Montiaceae"	""	"Lewisia nevadensis"	"(A. Gray) B.L. Rob."	"Syn. Fl. N. Amer. 1(1[2]): 268"	"1897"
"Montiaceae"	""	"Lewisia oppositifolia"	"(S. Watson) B.L. Rob."	"Syn. Fl. N. Amer. 1(1[2]): 268"	"1897"
"Montiaceae"	""	"Lewisia pygmaea"	"(A. Gray) B.L. Rob."	"Syn. Fl. N. Amer. 1(1[2]): 268"	"1897"
"Montiaceae"	""	"Lewisia rediviva"	"Pursh"	"Fl. Amer. Sept. 2: 368"	"1814 [1813]"
"Montiaceae"	""	"Lewisia stebbinsii"	"Gankin & W.R. Hildreth"	"Four Seasons 2(4): 13–14, f. a–c"	"1968"
"Montiaceae"	""	"Lewisia triphylla"	"(S. Watson) B.L. Rob."	"Syn. Fl. N. Amer. 1(1[2]): 269"	"1897"
"Poaceae"	""	"Leymus"	"Hochst."	"Flora 31(7): 118"	"1848"
"Poaceae"	""	"Leymus ambiguus"	"(Vasey & Scribn.) D.R. Dewey"	"Brittonia 35(1): 32"	"1983"
"Poaceae"	""	"Leymus californicus"	"(Bol. ex Thurb.) Barkworth"	"Sida 22(1): 498"	"2006"
"Poaceae"	""	"Leymus cinereus"	"(Scribn. & Merr.) Á. Löve"	"Taxon 29(1): 168"	"1980"
"Poaceae"	""	"Leymus condensatus"	"(J. Presl) Á. Löve"	"Taxon 29(1): 168"	"1980"
"Poaceae"	""	"Leymus flavescens"	"(Scribn. & J.G. Sm.) Pilg."	"Bot. Jahrb. Syst. 74: 6"	"1947 [1949]"
"Poaceae"	""	"Leymus innovatus"	"(Beal) Pilg."	"Bot. Jahrb. Syst. 74: 6"	"1947 [1949]"
"Poaceae"	"!"	"Leymus mollis"	"(Trin.) Pilg."	"Bot. Jahrb. Syst. 74(1): 6"	"1947 [1949]"
"Poaceae"	""	"Leymus × multiflorus"	"(Gould) Barkworth & R.J. Atkins"	"Amer. J. Bot. 71(5): 619"	"1984"
"Poaceae"	""	"Leymus pacificus"	"(Gould) D.R. Dewey"	"Brittonia 35(1): 32"	"1983"
"Poaceae"	""	"Leymus salina"	"(M.E. Jones) Á. Löve"	"Taxon 29(1): 168"	"1980"
"Poaceae"	""	"Leymus simplex"	"(Scribn. & T.A. Williams) D.R. Dewey"	"Brittonia 35(1): 32"	"1983"
"Poaceae"	""	"Leymus triticoides"	"(Buckley) Pilg."	"Bot. Jahrb. Syst. 74: 6"	"1947"
"Poaceae"	""	"Leymus × vancouverensis"	"(Vasey) Pilg."	"Bot. Jahrb. Syst. 74: 6"	"1947 [1949]"
"Asteraceae"	""	"Liabum"	"Adans."	"Fam. Pl. 2: 131, 570"	"1763"
"Asteraceae"	"!"	"Liatris"	"Gaertn. ex Schreb."	"Gen. Pl. 2: 542"	"1791"
"Asteraceae"	""	"Liatris acidota"	"Engelm. & A. Gray"	"Boston J. Nat. Hist. 5(2): 218–219"	"1845"
"Asteraceae"	""	"Liatris acidota var. vernalis"	"Engelm. & A. Gray"	"Boston J. Nat. Hist. 5(2): 219"	"1845"
"Asteraceae"	""	"Liatris aestivalis"	"G.L. Nesom & O'Kennon"	"Sida 19(4): 768–776, f. 1–2, 6 [map]"	"2001"
"Asteraceae"	""	"Liatris angustifolia"	"(Bush) Gaiser"	"Rhodora 48(575): 368"	"1946"
"Asteraceae"	""	"Liatris aspera"	"Michx."	"Fl. Bor.-Amer. 2: 92"	"1803"
"Asteraceae"	""	"Liatris aspera var. intermedia"	"(Lunell) Gaiser"	"Rhodora 48(574): 305"	"1946"
"Asteraceae"	""	"Liatris × bebbiana"	"Rydb."	"Brittonia 1(2): 99"	"1931"
"Asteraceae"	""	"Liatris bracteata"	"Gaiser"	"Rhodora 48(575): 371–372"	"1946"
"Asteraceae"	""	"Liatris chapmanii"	"Torr. & A. Gray"	"Fl. N. Amer. 2(3): 502"	"1843"
"Asteraceae"	""	"Liatris compacta"	"(Torr. & A. Gray) Rydb."	"Brittonia 1(2): 98"	"1931"
"Asteraceae"	""	"Liatris cylindracea"	"Michx."	"Fl. Bor.-Amer. 2: 93"	"1803"
"Asteraceae"	""	"Liatris cymosa"	"(Ness) K. Schum."	"Just's Bot. Jahresber. 27(1[3]): 528"	"1901"
"Asteraceae"	""	"Liatris densispicata"	"(Bush) Gaiser"	"Rhodora 48(575): 363"	"1946"
"Asteraceae"	""	"Liatris earlei"	"(Greene) K. Schum."	"Just's Bot. Jahresber. 29(1[3]): 569"	"1903"
"Asteraceae"	"!"	"Liatris elegans"	"(Walter) Michx."	"Fl. Bor.-Amer. 2: 91"	"1803"
"Asteraceae"	""	"Liatris elegans var. carizzana"	"Gaiser"	"Rhodora 48(575): 344–345"	"1946"
"Asteraceae"	""	"Liatris elegans var. elegans"	""	""	""
"Asteraceae"	""	"Liatris elegans var. flabellata"	"(Small) Gaiser"	"Rhodora 48(575): 345"	"1946"
"Asteraceae"	""	"Liatris elegans var. kralii"	"Mayfield"	"Sida 20(2): 601–603, f. 4"	"2002"
"Asteraceae"	""	"Liatris garberi"	"A. Gray"	"Proc. Amer. Acad. Arts 15(1): 48"	"1880 [1879]"
"Asteraceae"	""	"Liatris gholsonii"	"L.C. Anderson"	"Sida 20(1): 98–103, f. 1"	"2002"
"Asteraceae"	""	"Liatris glandulosa"	"G.L. Nesom & O'Kennon"	"Sida 19(4): 778–786, f. 3–4, 6 [map]"	"2001"
"Asteraceae"	""	"Liatris gracilis"	"Pursh"	"Fl. Amer. Sept. 2: 508–509"	"1814 [1813]"
"Asteraceae"	""	"Liatris graminifolia"	"Willd."	"Sp. Pl. 3(3): 1636"	"1803"
"Asteraceae"	""	"Liatris graminifolia var. dubia"	"(W.P.C. Barton) A. Gray"	"Manual 191"	"1848"
"Asteraceae"	""	"Liatris graminifolia var. elegantula"	"(Greene) Gaiser"	""	""
"Asteraceae"	""	"Liatris graminifolia var. lasia"	"Fernald & Griscom"	"Rhodora 37(437): 183"	"1935"
"Asteraceae"	""	"Liatris graminifolia var. racemosa"	"(DC.) Venard"	"Rhodora 51(603): 35"	"1949"
"Asteraceae"	""	"Liatris graminifolia var. smallii"	"(Britton) Fernald & Griscom"	"Rhodora 37(437): 182"	"1935"
"Asteraceae"	""	"Liatris graminifolia var. virgata"	"(Nutt.) Fernald"	"Rhodora 51(605): 104"	"1949"
"Asteraceae"	""	"Liatris helleri"	"Porter"	"Bull. Torrey Bot. Club 18(5): 147–148"	"1891"
"Asteraceae"	""	"Liatris hirsuta"	"Rydb."	"Brittonia 1(2): 98–99"	"1931"
"Asteraceae"	""	"Liatris laevigata"	"Nutt."	"Trans. Amer. Philos. Soc., n.s. 7: 285"	"1840"
"Asteraceae"	""	"Liatris lancifolia"	"(Greene) Kittell"	"Fl. Ariz. New Mex. 370"	"1941"
"Asteraceae"	""	"Liatris ligulistylis"	"(A. Nelson) K. Schum."	"Just's Bot. Jahresber. 29(1[3]): 569"	"1903"
"Asteraceae"	""	"Liatris microcephala"	"(Small) K. Schum."	"Just's Bot. Jahresber. 26(1[3]): 378"	"1900"
"Asteraceae"	""	"Liatris mucronata"	"DC."	"Prodr. 5: 129"	"1836"
"Asteraceae"	""	"Liatris mucronata var. interrupta"	"Gaiser"	"Rhodora 48(575): 365–367"	"1946"
"Asteraceae"	""	"Liatris novae-angliae"	"(Lunell) Shinners"	"Amer. Midl. Naturalist 29(1): 29"	"1943"
"Asteraceae"	""	"Liatris ohlingerae"	"(S.F. Blake) B.L. Rob."	"Contr. Gray Herb. 104: 49"	"1934"
"Asteraceae"	""	"Liatris oligocephala"	"J.R. Allison"	"Castanea 66(1–2): 175–179, f. 8, 9C, F"	"2001"
"Asteraceae"	""	"Liatris pauciflora"	"Pursh"	"Fl. Amer. Sept. 2: 510"	"1814 [1813]"
"Asteraceae"	""	"Liatris pilosa"	"(Aiton) Willd."	"Sp. Pl. 3(3): 1636"	"1803"
"Asteraceae"	""	"Liatris provincialis"	"R.K. Godfrey"	"Amer. Midl. Naturalist 66(2): 466–470, f. 1"	"1961"
"Asteraceae"	""	"Liatris punctata"	"Hook."	"Fl. Bor.-Amer. 1(6): 306, pl. 105"	"1833"
"Asteraceae"	""	"Liatris punctata var. mexicana"	"Gaiser"	"Rhodora 48(575): 354–355"	"1946"
"Asteraceae"	""	"Liatris punctata var. mucronata"	"(DC.) B.L. Turner"	"Atlas Vasc. Pl. Texas 6"	"2003"
"Asteraceae"	""	"Liatris punctata var. nebraskana"	"Gaiser"	"Rhodora 48(575): 353–354"	"1946"
"Asteraceae"	""	"Liatris punctata var. punctata"	""	""	""
"Asteraceae"	""	"Liatris pycnostachya"	"Michx."	"Fl. Bor.-Amer. 2: 91"	"1803"
"Asteraceae"	""	"Liatris pycnostachya var. lasiophylla"	"Shinners"	"Field & Lab. 19(2): 74–75"	"1951"
"Asteraceae"	""	"Liatris pycnostachya var. pycnostachya"	""	""	""
"Asteraceae"	""	"Liatris regimontis"	"(Small) K. Schum."	"Just's Bot. Jahresber. 26(1[3]): 378"	"1900"
"Asteraceae"	""	"Liatris scabra"	"(Greene) K. Schum."	"Just's Bot. Jahresber. 29(1[3]): 569"	"1903"
"Asteraceae"	""	"Liatris scariosa"	"(L.) Willd."	"Sp. Pl. 3(3): 1635"	"1803"
"Asteraceae"	""	"Liatris scariosa var. nieuwlandii"	"(Lunell) E.G. Voss"	"Michigan Bot. 34(4): 139"	"1995 [1996]"
"Asteraceae"	""	"Liatris scariosa var. squarrulosa"	"(Michx.) A. Gray"	"Syn. Fl. N. Amer. 1(2): 110"	"1884"
"Asteraceae"	""	"Liatris scariosa var. virginiana"	"(Lunell) Gaiser"	"Rhodora 48(574): 296"	"1946"
"Asteraceae"	""	"Liatris secunda"	"Elliott"	"Sketch Bot. S. Carolina 2(3): 278–279"	"1824 [1823]"
"Asteraceae"	""	"Liatris spheroidea"	"Michx."	"Fl. Bor.-Amer. 2: 92"	"1803"
"Asteraceae"	""	"Liatris spicata"	"(L.) Willd."	"Sp. Pl. 3(3): 1636"	"1803"
"Asteraceae"	""	"Liatris spicata var. resinosa"	"(Nutt.) Gaiser"	"Rhodora 48(573): 216–217"	"1946"
"Asteraceae"	""	"Liatris spicata var. spicata"	""	""	""
"Asteraceae"	""	"Liatris squamosa"	"Nutt."	"J. Acad. Nat. Sci. Philadelphia 7(1): 73"	"1834"
"Asteraceae"	"**"	"Liatris squarrosa"	"(L.) Willd."	"Sp. Pl. 3(3): 1634"	"1803"
"Asteraceae"	""	"Liatris squarrosa"	"(L.) Michx."	"Fl. Bor.-Amer. 2: 92"	"1803"
"Asteraceae"	""	"Liatris squarrosa var. alabamensis"	"(Alexander ex Small) Gaiser"	"Rhodora 48(576): 398"	"1946"
"Asteraceae"	""	"Liatris squarrosa var. compacta"	"Torr. & A. Gray"	"Fl. N. Amer. 2(1): 68"	"1841"
"Asteraceae"	""	"Liatris squarrosa var. glabrata"	"(Rydb.) Gaiser"	"Rhodora 48(576): 401"	"1946"
"Asteraceae"	""	"Liatris squarrosa var. gracilenta"	"Gaiser"	"Rhodora 48(576): 397–398"	"1946"
"Asteraceae"	""	"Liatris squarrosa var. hirsuta"	"(Rydb.) Gaiser"	"Rhodora 48(576): 399"	"1946"
"Asteraceae"	""	"Liatris squarrosa var. squarrosa"	""	""	""
"Asteraceae"	""	"Liatris squarrulosa"	"Michx."	"Fl. Bor.-Amer. 2: 92"	"1803"
"Asteraceae"	""	"Liatris tenuifolia"	"Nutt."	"Gen. N. Amer. Pl. 2: 131"	"1818"
"Asteraceae"	""	"Liatris tenuifolia var. laevigata"	"(Nutt.) B.L. Rob."	"Proc. Amer. Acad. Arts 47(6): 201"	"1912 [1911]"
"Asteraceae"	""	"Liatris tenuifolia var. quadriflora"	"Chapm."	"Fl. South. U.S. (ed. 2) 626"	"1883"
"Asteraceae"	""	"Liatris tenuis"	"Shinners"	"S. W. Naturalist 4(4): 208"	"1959"
"Asteraceae"	""	"Liatris turgida"	"Gaiser"	"Rhodora 48(573): 261–263"	"1946"
"Asteraceae"	""	"Liatris virgata"	"Nutt."	"J. Acad. Nat. Sci. Philadelphia 7(1): 72"	"1834"
"Iridaceae"	"!!"	"Libertia"	"Spreng."	"Syst. Veg. [Sprengel] 1: 127"	"1825 [1824]"
"Chrysobalanaceae"	"!"	"Licania"	"Aubl."	"Hist. Pl. Guiane 1: 119, pl. 45"	"1775"
"Lauraceae"	""	"Licaria"	"Aubl."	"Hist. Pl. Guiane 1: 313, pl. 121"	"1775"
"Lauraceae"	""	"Licaria brittoniana"	"C.K. Allen & L.E. Greg."	"Brittonia 7: 267, f. 1–2"	"1951"
"Lauraceae"	"!"	"Licaria triandra"	"(Sw.) Kosterm."	"Recueil Trav. Bot. Néerl. 34: 588"	"1937"
"Asteraceae"	"!!"	"Ligularia"	"Cass."	"Bull. Sci. Soc. Philom. Paris 1816: 198"	"1816"
"Apiaceae"	""	"Ligusticum"	"L."	"Sp. Pl. 1: 250"	"1753"
"Apiaceae"	""	"Ligusticum apiifolium"	"(Nutt. ex Torr. & A. Gray) A. Gray"	"Proc. Amer. Acad. Arts 7(2): 347"	"1868"
"Apiaceae"	""	"Ligusticum calderi"	"Mathias & Constance"	"Bull. Torrey Bot. Club 86(6): 374–377, f. 1"	"1959"
"Apiaceae"	"!!"	"Ligusticum californicum"	"J.M. Coult. & Rose"	"Contr. U.S. Natl. Herb. 7(1): 132"	"1900"
"Apiaceae"	""	"Ligusticum canadense"	"(L.) Britton"	"Mem. Torrey Bot. Club 5(16): 240"	"1894"
"Apiaceae"	""	"Ligusticum canbyi"	"J.M. Coult. & Rose"	"Rev. N. Amer. Umbell. 86–87"	"1888"
"Apiaceae"	""	"Ligusticum filicinum"	"S. Watson"	"Proc. Amer. Acad. Arts 11: 140"	"1876"
"Apiaceae"	""	"Ligusticum filicinum var. tenuifolium"	"(S. Watson) Mathias & Constance"	"Bull. Torrey Bot. Club 68(2): 123"	"1941"
"Apiaceae"	""	"Ligusticum grayi"	"J.M. Coult. & Rose"	"Rev. N. Amer. Umbell. 88–89"	"1888"
"Apiaceae"	""	"Ligusticum hultenii"	"Fernald"	"Rhodora 32(373): 7–9, pl. 1024"	"1930"
"Apiaceae"	""	"Ligusticum porteri"	"J.M. Coult. & Rose"	"Rev. N. Amer. Umbell. 86"	"1888"
"Apiaceae"	""	"Ligusticum porteri var. brevilobum"	"(Rydb.) Mathias & Constance"	"Bull. Torrey Bot. Club 68(2): 123"	"1941"
"Apiaceae"	""	"Ligusticum scoticum"	"L."	"Sp. Pl. 1: 250"	"1753"
"Apiaceae"	""	"Ligusticum scoticum subsp. hultenii"	"(Fernald) Calder & Roy L. Taylor"	"Canad. J. Bot. 43(11): 1396"	"1965"
"Apiaceae"	""	"Ligusticum scoticum subsp. scoticum"	""	" "	""
"Apiaceae"	""	"Ligusticum tenuifolium"	"S. Watson"	"Proc. Amer. Acad. Arts 14: 293"	"1879"
"Apiaceae"	""	"Ligusticum verticillatum"	"(Hook.) J.M. Coult. & Rose"	"Contr. U.S. Natl. Herb. 3(5): 320"	"1895"
"Juncaginaceae"	""	"Lilaea"	"Bonpl."	"Pl. Aequinoct. 1: 221"	"1808"
"Juncaginaceae"	""	"Lilaea scilloides"	"(Poir.) Hauman"	"Publ. Inst. Invest. Geogr. Fac. Filos. Letras Univ. Buenos Aires, Ser. A 10: 26"	"1925"
"Apiaceae"	""	"Lilaeopsis"	"Greene"	"Pittonia 2(10B): 192"	"1891"
"Apiaceae"	""	"Lilaeopsis attenuata"	"(Hook. & Arn.) Fernald"	"Rhodora 26(305): 94"	"1924"
"Apiaceae"	""	"Lilaeopsis carolinensis"	"J.M. Coult. & Rose"	"Bot. Gaz. 24(1): 48, f. 3"	"1897"
"Apiaceae"	""	"Lilaeopsis chinensis"	"(L.) Kuntze"	"Revis. Gen. Pl. 3(3): 114"	"1898"
"Apiaceae"	""	"Lilaeopsis masonii"	"Mathias & Constance"	"Madroño 24(2): 81–83, f. 2"	"1977"
"Apiaceae"	""	"Lilaeopsis occidentalis"	"J.M. Coult. & Rose"	"Bot. Gaz. 24(1): 48, f. 2"	"1897"
"Apiaceae"	""	"Lilaeopsis schaffneriana"	"(Schltdl.) J.M. Coult. & Rose"	"Bot. Gaz. 24(1): 48"	"1897"
"Liliaceae"	""	"Lilium"	"L."	"Sp. Pl. 1: 302"	"1753"
"Liliaceae"	""	"Lilium bolanderi"	"S. Watson"	"Proc. Amer. Acad. Arts 20: 377"	"1885"
"Liliaceae"	""	"Lilium canadense"	"L."	"Sp. Pl. 1: 303"	"1753"
"Liliaceae"	""	"Lilium catesbaei"	"Walter"	"Fl. Carol. 123"	"1788"
"Liliaceae"	""	"Lilium columbianum"	"Hanson"	"J. Linn. Soc., Bot. 14(76): 243–244"	"1874"
"Liliaceae"	""	"Lilium grayi"	"S. Watson"	"Proc. Amer. Acad. Arts 14: 256"	"1879"
"Liliaceae"	""	"Lilium humboldtii"	"J.H. Krelage"	"Gard. Chron. 1870: 1402"	"1870"
"Liliaceae"	""	"Lilium iridollae"	"M.G. Henry"	"Bartonia 24: 2–4, pl. 1–5"	"1947"
"Liliaceae"	""	"Lilium kelleyanum"	"Lemmon"	"Sierra Club Bull. 4: 300"	"1903"
"Liliaceae"	""	"Lilium kelloggii"	"Purdy"	"Garden (London) 59: 331, f. s.n."	"1901"
"Liliaceae"	""	"Lilium maritimum"	"Kellogg"	"Proc. Calif. Acad. Sci. 6: 140"	"1875"
"Liliaceae"	""	"Lilium michauxii"	"Poir."	"Encycl., Suppl. 3(2): 457"	"1814"
"Liliaceae"	""	"Lilium michiganense"	"Farw."	"Bull. Torrey Bot. Club 42(6): 353–354"	"1915"
"Liliaceae"	""	"Lilium occidentale"	"Purdy"	"Erythea 5(10): 103–104"	"1897"
"Liliaceae"	""	"Lilium pardalinum"	"Kellogg"	"Proc. Calif. Acad. Sci. 2: 12–13"	"1863"
"Liliaceae"	""	"Lilium parryi"	"S. Watson"	"Proc. Davenport Acad. Nat. Sci. 2: 189, pl. 5–6"	"1878"
"Liliaceae"	""	"Lilium parvum"	"Kellogg"	"Proc. Calif. Acad. Sci. 2: 179, f. 52"	"1862"
"Liliaceae"	""	"Lilium philadelphicum"	"L."	"Sp. Pl. (ed. 2) 1: 435"	"1762"
"Liliaceae"	""	"Lilium rubescens"	"S. Watson"	"Proc. Amer. Acad. Arts 14: 256"	"1879"
"Liliaceae"	"!"	"Lilium superbum"	"L."	"Sp. Pl. (ed. 2) 1: 434"	"1762"
"Liliaceae"	""	"Lilium washingtonianum"	"Kellogg"	"Proc. Calif. Acad. Sci. 2: 13–14"	"1863"
"Limnanthaceae"	"!"	"Limnanthes"	"R. Br."	"London Edinburgh Philos. Mag. & J. Sci. 3: 71"	"1833"
"Limnanthaceae"	""	"Limnanthes alba"	"Hartw. ex Benth."	"Pl. Hartw. 301–302"	"1848 [1849]"
"Limnanthaceae"	""	"Limnanthes bakeri"	"J.T. Howell"	"Leafl. W. Bot. 3(9): 206"	"1943"
"Limnanthaceae"	""	"Limnanthes douglasii"	"R. Br."	"London Edinburgh Philos. Mag. & J. Sci. 3: 71"	"1833"
"Limnanthaceae"	""	"Limnanthes floccosa"	"Howell"	"Fl. N.W. Amer. 1: 108–109"	"1897"
"Limnanthaceae"	""	"Limnanthes montana"	"Jeps."	"Fl. Calif. 2(4): 412"	"1936"
"Limnanthaceae"	""	"Limnanthes vinculans"	"Ornduff"	"Brittonia 21(1): 11–14, f. 1"	"1969"
"Hydrocharitaceae"	""	"Limnobium"	"Rich."	"Mém. Cl. Sci. Math. Inst. Natl. France 12(2): 66"	"1814"
"Hydrocharitaceae"	""	"Limnobium spongia"	"(Bosc) Rich. ex Steud."	"Nomencl. Bot. (ed. 2) 2: 45"	"1841"
"Alismataceae"	"!"	"Limnocharis flava"	"(L.) Buchenau"	"Index Crit. Butom. Alism. Juncag. 13"	"1868"
"Poaceae"	""	"Limnodea"	"L.H. Dewey"	"Contr. U.S. Natl. Herb. 2(3): 518"	"1894"
"Poaceae"	""	"Limnodea arkansana"	"(Nutt.) L.H. Dewey"	"Contr. U.S. Natl. Herb. 2(3): 518"	"1894"
"Plantaginaceae"	"!!"	"Limnophila"	"R. Br."	"Prodr. 442"	"1810"
"Plantaginaceae"	""	"Limnophila sessiliflora"	"Blume"	"Bijdr. Fl. Ned. Ind. 14: 749"	"1826"
"Apiaceae"	""	"Limnosciadium"	"Mathias & Constance"	"Amer. J. Bot. 28(2): 162–163"	"1941"
"Apiaceae"	""	"Limnosciadium pinnatum"	"(DC.) Mathias & Constance"	"Amer. J. Bot. 28(2): 162"	"1941"
"Apiaceae"	""	"Limnosciadium pumilum"	"(Engelm. & A. Gray) Mathias & Constance"	"Amer. J. Bot. 28(2): 162"	"1941"
