Family	!	Scientific Name	Author	Reference	Date
"Ceratophyllaceae"	"!"	"Ceratophyllum demersum"	"L."	"Sp. Pl. 2: 992"	"1753"
"Ceratophyllaceae"	""	"Ceratophyllum muricatum"	"Cham."	"Linnaea 4(4): 504, t. 5, f. 6c"	"1829"
"Pteridaceae"	"!"	"Ceratopteris"	"Brongn."	"Bull. Sci. Soc. Philom. Paris 1821: 186"	"1822"
"Pteridaceae"	"!"	"Ceratopteris pteridoides"	"(Hook.) Hieron."	"Bot. Jahrb. Syst. 34(5): 561"	"1905"
"Pteridaceae"	"!"	"Ceratopteris thalictroides"	"(L.) Brongn."	"Bull. Sci. Soc. Philom. Paris 8: 186"	"1821"
"Cactaceae"	""	"Cereus hexagonus"	"(L.) Mill."	"Gard. Dict. (ed. 8) no. 1"	"1768"
"Ochnaceae"	"!"	"Cespedesia spathulata"	"(Ruiz & Pav.) Planch."	"London J. Bot. 5: 647"	"1846"
"Solanaceae"	""	"Cestrum"	"L."	"Sp. Pl. 1: 191"	"1753"
"Solanaceae"	"!"	"Cestrum acuminatum"	"Francey"	"Candollea 6: 348–349"	"1935"
"Solanaceae"	""	"Cestrum alternifolium"	"(Jacq.) O.E. Schulz"	"Symb. Antill. 6: 270–272"	"1909"
"Solanaceae"	""	"Cestrum amistadense"	"A.K. Monro"	"PhytoKeys 8: 51–55, f. 1A–D, 2A–C"	"2012"
"Solanaceae"	"!"	"Cestrum aurantiacum"	"Lindl."	"Edwards's Bot. Reg. 30(Misc.): 71"	"1844"
"Solanaceae"	""	"Cestrum chiriquianum"	"Francey"	"Candollea 6: 96–97"	"1935"
"Solanaceae"	""	"Cestrum costaricense"	"Francey"	"Candollea 6: 369–370"	"1935"
"Solanaceae"	""	"Cestrum cristinae"	"D.A. Soto"	"Brenesia 67: 25–28, f. 1"	"2007"
"Solanaceae"	""	"Cestrum dumetorum"	"Schltdl."	"Linnaea 7: 61–62"	"1832"
"Solanaceae"	""	"Cestrum endresii"	"Francey"	"Candollea 6: 281–282"	"1935"
"Solanaceae"	""	"Cestrum fragile"	"Francey"	"Candollea 7: 27–28"	"1936"
"Solanaceae"	""	"Cestrum glanduliferum"	"Kerber ex Francey"	"Candollea 6: 386–388"	"1935"
"Solanaceae"	""	"Cestrum gracile"	"Francey"	"Candollea 6: 366–367"	"1935"
"Solanaceae"	""	"Cestrum haberi"	"A.K. Monro"	"PhytoKeys 8: 65–69, f. 6A–D"	"2012"
"Solanaceae"	""	"Cestrum irazuense"	"Kuntze"	"Revis. Gen. Pl. 2: 450–451"	"1891"
"Solanaceae"	""	"Cestrum knappiae"	"A.K. Monro"	"PhytoKeys 8: 69–73, f. 7A–D"	"2012"
"Solanaceae"	""	"Cestrum langeanum"	"D'Arcy"	"Ann. Missouri Bot. Gard. 60(3): 603"	"1973 [1974]"
"Solanaceae"	"!"	"Cestrum latifolium"	"Lam."	"Tabl. Encycl. 2: 5"	"1794"
"Solanaceae"	""	"Cestrum lentii"	"A.K. Monro"	"PhytoKeys 8: 73–76, f. 8A–D"	"2012"
"Solanaceae"	""	"Cestrum luteovirescens"	"Francey"	"Candollea 6: 349–350"	"1935"
"Solanaceae"	""	"Cestrum mariquitense"	"Kunth"	"Nov. Gen. Sp. (quarto ed.) 3: 57"	"1818"
"Solanaceae"	""	"Cestrum megalophyllum"	"Dunal"	"Prodr. 13(1): 638–639"	"1852"
"Solanaceae"	""	"Cestrum microcalyx"	"Francey"	"Candollea 6: 301–302"	"1935"
"Solanaceae"	"!"	"Cestrum nocturnum"	"L."	"Sp. Pl. 1: 191"	"1753"
"Solanaceae"	""	"Cestrum poasanum"	"Donn. Sm."	"Bot. Gaz. 33(4): 253–254"	"1902"
"Solanaceae"	"!"	"Cestrum racemosum"	"Ruiz & Pav."	"Fl. Peruv. 2: 29, t. 154, f. b"	"1799"
"Solanaceae"	""	"Cestrum reflexum"	"Sendtn."	"Fl. Bras. 10: 218"	"1846"
"Solanaceae"	"!"	"Cestrum rugulosum"	"Francey"	"Candollea 7: 78–79"	"1936"
"Solanaceae"	"!"	"Cestrum scandens"	"Vahl"	"Eclog. Amer. 1: 24–25"	"1797"
"Solanaceae"	"!"	"Cestrum schlechtendalii"	"G. Don"	"Gen. Hist. 4: 482–483"	"1838"
"Solanaceae"	""	"Cestrum sendtnerianum"	"Mart."	"Fl. Bras. 10: 215"	"1846"
"Solanaceae"	""	"Cestrum skutchii"	"C.V. Morton"	"J. Arnold Arbor. 17(4): 347–348"	"1936"
"Solanaceae"	""	"Cestrum standleyi"	"Francey"	"Candollea 6: 249–250"	"1935"
"Solanaceae"	""	"Cestrum strigilatum"	"Ruiz & Pav."	"Fl. Peruv. 2: 29, t. 156, f. b"	"1799"
"Solanaceae"	""	"Cestrum talamancaense"	"A.K. Monro"	"PhytoKeys 8: 76–80, f. 9A–D, 10A"	"2012"
"Solanaceae"	"!"	"Cestrum tomentosum"	"L. f."	"Suppl. Pl. 150"	"1781 [1782]"
"Solanaceae"	""	"Cestrum valerioi"	"Francey"	"Candollea 6: 93–94"	"1935"
"Apiaceae"	""	"Chaerophyllum andicola"	"(Kunth) K.F. Chung"	"Syst. Bot. 32(3): 677"	"2007"
"Poaceae"	""	"Chaetium"	"Nees"	"Fl. Bras. Enum. Pl. 2(1): 269–270"	"1829"
"Poaceae"	""	"Chaetium bromoides"	"(J. Presl) Benth. ex Hemsl."	"Biol. Cent.-Amer., Bot. 3: 503"	"1885"
"Fabaceae"	""	"Chaetocalyx"	"DC."	"Prodr. 2: 243"	"1825"
"Fabaceae"	"!"	"Chaetocalyx latisiliquus"	"(Poir.) Benth. ex Hemsl."	"Biol. Cent.-Amer., Bot. 1: 268"	"1879"
"Fabaceae"	"!"	"Chaetocalyx scandens"	"(L.) Urb."	"Symb. Antill. 2(2): 292"	"1900"
"Melastomataceae"	""	"Chaetolepis"	"(DC.) Miq."	"Comm. Phytogr. 2: 72"	"1840"
"Melastomataceae"	""	"Chaetolepis cufodontisii"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 18(3): 792–793"	"1938"
"Acanthaceae"	""	"Chaetothylax leucanthus"	"Leonard"	"Contr. U.S. Natl. Herb. 31(3): 663–665, f. 245"	"1958"
"Fabaceae"	"!"	"Chamaecrista"	"(L.) Moench"	"Methodus 272"	"1794"
"Fabaceae"	"!"	"Chamaecrista desvauxii"	"(Collad.) Killip"	"Brittonia 3(2): 165"	"1939"
"Fabaceae"	"!"	"Chamaecrista diphylla"	"(L.) Greene"	"Pittonia 4(20D): 28"	"1899"
"Fabaceae"	"!"	"Chamaecrista flexuosa"	"(L.) Greene"	"Pittonia 4(20D): 27"	"1899"
"Fabaceae"	"!"	"Chamaecrista hispidula"	"(Vahl) H.S. Irwin & Barneby"	"Mem. New York Bot. Gard. 35: 661"	"1982"
"Fabaceae"	"!"	"Chamaecrista kunthiana"	"(Schltdl. & Cham.) H.S. Irwin & Barneby"	"Mem. New York Bot. Gard. 35: 724"	"1982"
"Fabaceae"	"!"	"Chamaecrista nictitans"	"(L.) Moench"	"Methodus 272"	"1794"
"Fabaceae"	"!"	"Chamaecrista rotundifolia"	"(Pers.) Greene"	"Pittonia 4(20D): 31"	"1899"
"Fabaceae"	"!"	"Chamaecrista rufa"	"(M. Martens & Galeotti) Britton & Rose"	"N. Amer. Fl. 23(5): 274"	"1930"
"Arecaceae"	"!!"	"Chamaedorea"	"Willd."	"Sp. Pl. 4(2): 638, 800"	"1806"
"Arecaceae"	""	"Chamaedorea allenii"	"L.H. Bailey"	"Gentes Herbarum 6(4): 241, f. 126"	"1943"
"Arecaceae"	""	"Chamaedorea amabilis"	"H. Wendl. ex Dammer"	"Gard. Chron., ser. 3 36: 245"	"1904"
"Arecaceae"	""	"Chamaedorea anemophila"	"Hodel"	"Principes 39(1): 14, f. 1–4"	"1995"
"Arecaceae"	""	"Chamaedorea arenbergiana"	"H. Wendl."	"Index Palm. 11, 66–67"	"1854"
"Arecaceae"	""	"Chamaedorea bifurcata"	"Oerst."	"Vidensk. Meddel. Dansk Naturhist. Foren. Kjøbenhavn 1858(1–4): 13–14"	"1859"
"Arecaceae"	""	"Chamaedorea binderi"	"Hodel"	"Principes 40(4): 215, f. 4–6"	"1996"
"Arecaceae"	""	"Chamaedorea brachyclada"	"H. Wendl."	"Gartenflora 29: 101–102"	"1880"
"Arecaceae"	""	"Chamaedorea bracteata"	"H. Wendl."	"Bot. Zeitung (Berlin) 17: 29"	"1859"
"Arecaceae"	""	"Chamaedorea coralliformis"	"Hodel"	"Principes 40(4): 212, f. 1–3"	"1996"
"Arecaceae"	"!"	"Chamaedorea costaricana"	"Oerst."	"Vidensk. Meddel. Dansk Naturhist. Foren. Kjøbenhavn 1858(1–4): 19"	"1859"
"Arecaceae"	""	"Chamaedorea crucensis"	"Hodel"	"Principes 34(4): 166–168, f. 7"	"1990"
"Arecaceae"	""	"Chamaedorea dammeriana"	"Burret"	"Notizbl. Bot. Gart. Berlin-Dahlem 11(107): 737–738"	"1933"
"Arecaceae"	""	"Chamaedorea deckeriana"	"(Klotzsch) Hemsl."	"Biol. Cent.-Amer., Bot. 3(18): 404"	"1885"
"Arecaceae"	""	"Chamaedorea deneversiana"	"Grayum & Hodel"	"Principes 35: 133, f. 1, 2"	"1991"
"Arecaceae"	""	"Chamaedorea flavovirens"	"H. Wendl."	"Index Palm. 12, 60"	"1854"
"Arecaceae"	""	"Chamaedorea geonomiformis"	"H. Wendl."	"Allg. Gartenzeitung 20(1): 1–3"	"1852"
"Arecaceae"	""	"Chamaedorea graminifolia"	"H. Wendl."	"Index Palm. 13, 62–63"	"1854"
"Arecaceae"	""	"Chamaedorea hodelii"	"Grayum"	"Phytologia 84(4): 312–317"	"1998 [1999]"
"Arecaceae"	""	"Chamaedorea incrustata"	"Hodel, G. Herrera & Cascante"	"Palm J. 137: 40–43, f. 7–9"	"1997"
"Arecaceae"	""	"Chamaedorea lucidifrons"	"L.H. Bailey"	"Gentes Herbarum 6(4): 244, f. 127"	"1943"
"Arecaceae"	""	"Chamaedorea macrospadix"	"Oerst."	"Vidensk. Meddel. Dansk Naturhist. Foren. Kjøbenhavn 1858(1–4): 20"	"1859"
"Arecaceae"	"!"	"Chamaedorea matae"	"Hodel"	"Principes 35: 75"	"1991"
"Arecaceae"	""	"Chamaedorea microphylla"	"H. Wendl."	"Bot. Zeitung (Berlin) 17(11): 102–103"	"1859"
"Arecaceae"	""	"Chamaedorea pacaya"	"Oerst."	"Vidensk. Meddel. Dansk Naturhist. Foren. Kjøbenhavn 1858(1–4): 12–13"	"1859"
"Arecaceae"	""	"Chamaedorea palmeriana"	"Hodel & N.W. Uhl"	"Principes 34(3): 122–125, f. 4–5"	"1990"
"Arecaceae"	""	"Chamaedorea parvifolia"	"Burret"	"Notizbl. Bot. Gart. Berlin-Dahlem 11(107): 746–747"	"1933"
"Arecaceae"	"!"	"Chamaedorea pinnatifrons"	"(Jacq.) Oerst."	"Vidensk. Meddel. Dansk Naturhist. Foren. Kjøbenhavn 1858(1–4): 14"	"1859"
"Arecaceae"	""	"Chamaedorea piscifolia"	"Hodel, G. Herrera & Cascante"	"Palm J. 137: 32–34, f. 1–2"	"1997"
"Arecaceae"	""	"Chamaedorea pittieri"	"L.H. Bailey"	"Gentes Herbarum 6(4): 252, f. 132"	"1943"
"Arecaceae"	""	"Chamaedorea pumila"	"H. Wendl. ex Dammer"	"Gard. Chron., ser. 3 36: 246"	"1904"
"Arecaceae"	""	"Chamaedorea pygmaea"	"H. Wendl."	"Allg. Gartenzeitung 20(28): 217–218, 249"	"1852"
"Arecaceae"	""	"Chamaedorea rhombea"	"Burret"	"Notizbl. Bot. Gart. Berlin-Dahlem 11(107): 753"	"1933"
"Arecaceae"	""	"Chamaedorea robertii"	"Hodel & N.W. Uhl"	"Principes 34(3): 120–122, f. 1–3"	"1990"
"Arecaceae"	""	"Chamaedorea rosibeliae"	"Hodel, G. Herrera & Cascante"	"Palm J. 137: 43–44, f. 10"	"1997"
"Arecaceae"	""	"Chamaedorea rossteniorum"	"Hodel, G. Herrera & Cascante"	"Palm J. 137: 34–40, f. 3–6"	"1997"
"Arecaceae"	""	"Chamaedorea scheryi"	"L.H. Bailey"	"Gentes Herbarum 6(4): 252, f. 133"	"1943"
"Arecaceae"	""	"Chamaedorea stenocarpa"	"Standl. & Steyerm."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 23(5): 206"	"1947"
"Arecaceae"	""	"Chamaedorea stricta"	"Standl. & Steyerm."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 23(5): 207"	"1947"
"Arecaceae"	""	"Chamaedorea tenella"	"H. Wendl."	"Gartenflora 29: 102–104"	"1880"
"Arecaceae"	"!"	"Chamaedorea tepejilote"	"Liebm."	"Hist. Nat. Palm. 3(9): 308"	"1849"
"Arecaceae"	""	"Chamaedorea undulatifolia"	"Hodel & N.W. Uhl"	"Principes 34(3): 116–119, f. 10–13"	"1990"
"Arecaceae"	"!"	"Chamaedorea warscewiczii"	"H. Wendl."	"Bonplandia (Hannover) 10(3): 37–38"	"1862"
"Arecaceae"	""	"Chamaedorea woodsoniana"	"L.H. Bailey"	"Gentes Herbarum 6(4): 238, f. 124"	"1943"
"Arecaceae"	""	"Chamaedorea zamorae"	"Hodel"	"Principes 34(4): 173–175, f. 17–21"	"1990"
"Acanthaceae"	""	"Chamaeranthemum durandii"	"Leonard"	"Publ. Field Mus. Nat. Hist., Bot. Ser. 18(4): 1208"	"1938"
"Acanthaceae"	""	"Chamaeranthemum tonduzii"	"Lindau"	"Anales Inst. Fís.-Geogr. Mus. Nac. Costa Rica 9: 184"	"1896 [1898]"
"Myrtaceae"	""	"Chamguava musarum"	"(Standl. & Steyerm.) Landrum"	"Syst. Bot. 16(1): 27"	"1991"
"Myrtaceae"	""	"Chamguava schippii"	"(Standl.) Landrum"	"Syst. Bot. 16(1): 27–28, f. 1C, H–K"	"1991"
"Amaranthaceae"	"!!"	"Chamissoa"	"Kunth"	"Nov. Gen. Sp. (folio ed.) 2: 196"	"1817"
"Amaranthaceae"	"!"	"Chamissoa altissima"	"(Jacq.) Kunth"	"Nov. Gen. Sp. (quarto ed.) 2(7): 197, t. 125"	"1817 [1818]"
"Asteraceae"	"!!"	"Chaptalia"	"Vent."	"Descr. Pl. Nouv. sub t. 61"	"1802"
"Asteraceae"	""	"Chaptalia erosa"	"Greene"	"Leafl. Bot. Observ. Crit. 1(14): 196"	"1906"
"Asteraceae"	"!"	"Chaptalia nutans"	"(L.) Pol."	"Linnaea 41: 582"	"1877 [1878]"
"Asteraceae"	""	"Chaptalia runcinata"	"Kunth"	"Nov. Gen. Sp. (folio ed.) 4: 5, t. 303"	"1820 [1818]"
"Asteraceae"	""	"Charadranaetes"	"Janovec & H. Rob."	"Novon 7(2): 165"	"1997"
"Asteraceae"	""	"Charadranaetes durandii"	"(Klatt) Janovec & H. Rob."	"Novon 7(2): 165–166, f. 11"	"1997"
"Orchidaceae"	""	"Chaubardiella"	"Garay"	"Orquideología 4(3): 146–147"	"1969"
"Orchidaceae"	""	"Chaubardiella pacuarensis"	"Jenny"	"Orchidee (Hamburg) 40(3): 91–92, f., photo"	"1989"
"Orchidaceae"	""	"Chaubardiella subquadrata"	"(Schltr.) Garay"	"Orquideología 4(3): 149"	"1969"
"Olacaceae"	""	"Chaunochiton"	"Benth."	"Gen. Pl. 1: 996"	"1867"
"Olacaceae"	""	"Chaunochiton kappleri"	"(Sagot ex Engl.) Ducke"	"Arch. Jard. Bot. Rio de Janeiro 3: 41"	"1922"
"Pteridaceae"	"!!"	"Cheilanthes"	"Sw."	"Syn. Fil. 5, 126"	"1806"
"Pteridaceae"	""	"Cheilanthes eatonii"	"Baker"	"Syn. Fil. 140"	"1867"
"Pteridaceae"	""	"Cheilanthes harrisii"	"Maxon"	"Contr. U.S. Natl. Herb. 24(2): 51"	"1922"
"Pteridaceae"	"!"	"Cheilanthes hirsuta"	"Link"	"Hort. Berol. 2: 40"	"1833"
"Pteridaceae"	""	"Cheilanthes pyramidalis"	"Fée"	"Mém. Foug. 7: 38, pl. 25"	"1857"
"Pteridaceae"	"!"	"Cheilanthes skinneri"	"(Hook.) T. Moore"	"Index Fil. 253"	"1861"
"Celastraceae"	""	"Cheiloclinium belizense"	"(Standl.) A.C. Sm."	"Brittonia 3(3): 540"	"1940"
"Celastraceae"	""	"Cheiloclinium cognatum"	"(Miers) A.C. Sm."	"Brittonia 3(3): 529"	"1940"
"Celastraceae"	""	"Cheiloclinium hippocrateoides"	"(Peyr.) A.C. Sm."	"Brittonia 3(3): 546–548"	"1940"
"Ophioglossaceae"	"!"	"Cheiroglossa"	"C. Presl"	"Suppl. Tent. Pterid. 56"	"1845"
"Ophioglossaceae"	""	"Cheiroglossa palmata"	"(L.) C. Presl"	"Suppl. Tent. Pterid. 57"	"1845"
"Gentianaceae"	""	"Chelonanthus"	"(Griseb.) Gilg"	"Nat. Pflanzenfam. IV(2): 98"	"1895"
"Gentianaceae"	""	"Chelonanthus acutangulus"	"(Ruiz & Pav.) Gilg"	"Nat. Pflanzenfam. 4(2): 98"	"1895"
"Gentianaceae"	""	"Chelonanthus pterocaulis"	"Lepis"	"Fl. Guianas, ser. A, Phanerog. 30: 17–19, f. 3"	"2014"
"Orchidaceae"	""	"Chelyorchis"	"Dressler & N.H. Williams"	"Orchids Venez. (ed. 2) 1130"	"2000"
"Amaranthaceae"	""	"Chenopodium album"	"L."	"Sp. Pl. 1: 219"	"1753"
"Amaranthaceae"	""	"Chenopodium ambrosioides"	"L."	"Sp. Pl. 1: 219–220"	"1753"
"Achariaceae"	""	"Chiangiodendron"	"T. Wendt"	"Syst. Bot. 13(3): 435"	"1988"
"Achariaceae"	""	"Chiangiodendron mexicanum"	"T. Wendt"	"Syst. Bot. 13(3): 435–441, f. 1–3, 4A, 5"	"1988"
"Loasaceae"	""	"Chichicaste grandis"	"(Standl.) Weigend"	"Taxon 55(2): 465"	"2006"
"Acanthaceae"	""	"Chileranthemum pyramidatum"	"(Lindau) T.F. Daniel"	"Proc. Calif. Acad. Sci., ser. 4, 48(13): 258"	"1995"
"Ericaceae"	""	"Chimaphila"	"Pursh"	"Fl. Amer. Sept. 1: 279–280, 300"	"1814 [1813]"
"Ericaceae"	""	"Chimaphila maculata"	"(L.) Pursh"	"Fl. Amer. Sept. 1: 300"	"1814 [1813]"
"Rubiaceae"	"!"	"Chimarrhis"	"Jacq."	"Select. Stirp. Amer. Hist. 61"	"1763"
"Rubiaceae"	""	"Chimarrhis latifolia"	"Standl."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 4(8): 265"	"1929"
"Rubiaceae"	""	"Chimarrhis parviflora"	"Standl."	"Trop. Woods 11(11): 26"	"1927"
"Rubiaceae"	""	"Chiococca"	"P. Browne"	"Civ. Nat. Hist. Jamaica 164"	"1756"
"Rubiaceae"	""	"Chiococca alba"	"(L.) Hitchc."	"Rep. (Annual) Missouri Bot. Gard. 4: 94"	"1893"
"Rubiaceae"	""	"Chiococca belizensis"	"Lundell"	"Amer. Midl. Naturalist 29(2): 492"	"1943"
"Rubiaceae"	""	"Chiococca pachyphylla"	"Wernham"	"J. Bot. 51(611): 323"	"1913"
"Rubiaceae"	""	"Chiococca phaenostemon"	"Schltdl."	"Linnaea 9: 594–595"	"1835"
"Rubiaceae"	""	"Chiococca semipilosa"	"Standl. & Steyerm."	"Publ. Field Mus. Nat. Hist., Bot. Ser. 22(4): 279"	"1940"
"Oleaceae"	""	"Chionanthus"	"L."	"Sp. Pl. 1: 8"	"1753"
"Oleaceae"	""	"Chionanthus oblanceolatus"	"(B.L. Rob.) P.S. Green"	"Kew Bull. 46(2): 273"	"1991"
"Oleaceae"	""	"Chionanthus panamensis"	"(Standl.) Stearn"	"Ann. Missouri Bot. Gard. 63(2): 356"	"1976 [1977]"
"Rubiaceae"	"!"	"Chione"	"DC."	"Prodr. 4: 461"	"1830"
"Rubiaceae"	""	"Chione venosa"	"(Sw.) Urb."	"Symb. Antill. 4(4): 594–595"	"1903-1911 [1911]"
"Asteraceae"	""	"Chionolaena"	"DC."	"Prodr. 5: 397"	"1836"
"Asteraceae"	""	"Chionolaena costaricensis"	"(G.L. Nesom) G.L. Nesom"	"Sida 19(4): 850"	"2001"
"Asteraceae"	"*"	"Chionolaena lavandulaceum"	"Benth. & Hook. f. ex Hemsl."	"Biol. Cent.-Amer., Bot. 2(8): 134"	"1881"
"Asteraceae"	"!"	"Chionolaena lavandulifolia"	"(Kunth) Benth. & Hook. f. ex B.D. Jacks."	"Index Kew. 1(1): 516"	"1893"
"Asteraceae"	""	"Chionolaena salicifolia"	"(Bertol.) G.L. Nesom"	"Sida 19(4): 850"	"2001"
"Asteraceae"	""	"Chloracantha"	"G.L. Nesom, Y.B. Suh, D.R. Morgan, S.D. Sundb. & B.B. Simpson"	"Phytologia 70(5): 378"	"1991"
"Asteraceae"	""	"Chloracantha spinosa"	"(Benth.) G.L. Nesom"	"Phytologia 70(5): 378"	"1991"
"Asteraceae"	""	"Chloracantha spinosa var. strictospinosa"	"S.D. Sundb."	"Phytologia 70(5): 389"	"1991"
"Poaceae"	""	"Chloris"	"Sw."	"Prodr. 1, 25"	"1788"
"Poaceae"	"!"	"Chloris barbata"	"Sw."	"Fl. Ind. Occid. 1: 200"	"1797"
"Poaceae"	"!"	"Chloris inflata"	"Link"	"Enum. Pl. Hort. Berol. Alt. 1: 105"	"1821"
"Poaceae"	""	"Chloris paniculata"	"Scribn."	"Proc. Amer. Acad. Arts 38: 262"	"1902"
"Poaceae"	"!"	"Chloris radiata"	"(L.) Sw."	"Prodr. 26"	"1788"
"Poaceae"	"!"	"Chloris rufescens"	"Lag."	"Varied. Ci. 2(4): 143"	"1805"
"Poaceae"	"!"	"Chloris virgata"	"Sw."	"Fl. Ind. Occid. 1: 203"	"1797"
"Fabaceae"	"!"	"Chloroleucon"	"(Benth.) Britton & Rose"	"Trop. Woods 10: 24"	"1927"
"Fabaceae"	""	"Chloroleucon mangense"	"(Jacq.) Britton & Rose"	"N. Amer. Fl. 23(1): 38"	"1928"
"Araceae"	""	"Chlorospatha croatiana"	"Grayum"	"Ann. Missouri Bot. Gard. 73(2): 464–465"	"1986"
"Rubiaceae"	"!!"	"Chomelia"	"Jacq."	"Enum. Syst. Pl. 1, 12"	"1760"
"Rubiaceae"	""	"Chomelia costaricensis"	"C.M. Taylor"	"Novon 20(3): 355–356, fig. 1C, D"	"2010"
"Rubiaceae"	""	"Chomelia microloba"	"Donn. Sm."	"Bot. Gaz. 31(2): 114"	"1901"
"Rubiaceae"	""	"Chomelia recordii"	"Standl."	"Trop. Woods 7: 9"	"1926"
"Rubiaceae"	"!"	"Chomelia spinosa"	"Jacq."	"Enum. Syst. Pl. 12"	"1760"
"Rubiaceae"	"!"	"Chomelia tenuiflora"	"Benth."	"J. Bot. (Hooker) 3: 235"	"1841"
"Rubiaceae"	""	"Chomelia venulosa"	"W.C. Burger & C.M. Taylor"	"Fieldiana, Bot., n.s. 33: 101, f. 34"	"1993"
"Orchidaceae"	""	"Chondrorhyncha"	"Lindl."	"Orchid. Linden. 12"	"1846"
"Orchidaceae"	""	"Chondrorhyncha lendyana"	"Rchb. f."	"Gard. Chron., n.s. 26(656): 103"	"1886"
"Orchidaceae"	""	"Chondroscaphe"	"(Dressler) Senghas & G. Gerlach"	"Orchideen (ed. 3) 1B(27): 1655"	"1993"
"Orchidaceae"	""	"Chondroscaphe atrilinguis"	"Dressler"	"Orquideología 22(1): 16–19, photos"	"2001"
"Orchidaceae"	""	"Chondroscaphe bicolor"	"(Rolfe) Dressler"	"Orquideología 22(1): 22"	"2001"
"Orchidaceae"	""	"Chondroscaphe yamilethiae"	"Pupulin"	"Vanishing Beauty. Vol. 1 1: 111–113, t. 1"	"2005"
"Cyclanthaceae"	""	"Chorigyne cylindrica"	"R. Erikss."	"Nordic J. Bot. 9(1): 44, f. 10"	"1989"
"Cyclanthaceae"	""	"Chorigyne ensiformis"	"(Hook. f.) R. Erikss."	"Nordic J. Bot. 9(1): 37"	"1989"
"Cyclanthaceae"	""	"Chorigyne pendula"	"(Hammel) R. Erikss."	"Nordic J. Bot. 9(1): 39"	"1989"
"Cyclanthaceae"	""	"Chorigyne pterophylla"	"R. Erikss."	"Nordic J. Bot. 9(1): 40, f. 4F–G"	"1989"
"Thelypteridaceae"	""	"Christella dentata"	"(Forssk.) Brownsey & Jermy"	"Brit. Fern Gaz. 10(6): 338"	"1973"
"Orchidaceae"	""	"Christensonella"	"Szlach., Mytnik, Górniak & Śmiszek"	"Polish Bot. J. 51(1): 57–58"	"2006"
"Malvaceae"	""	"Christiana"	"DC."	"Prodr. 1: 516"	"1824"
"Malvaceae"	""	"Christiana africana"	"DC."	"Prodr. 1: 516"	"1824"
"Malpighiaceae"	""	"Christianella mesoamericana"	"(W.R. Anderson) W.R. Anderson"	"Novon 16(2): 191"	"2006"
"Asteraceae"	"!"	"Chromolaena"	"DC."	"Prodr. 5: 133"	"1836"
"Asteraceae"	""	"Chromolaena collina"	"(DC.) R.M. King & H. Rob."	"Phytologia 20(3): 208"	"1970"
"Asteraceae"	""	"Chromolaena glaberrima"	"(DC.) R.M. King & H. Rob."	"Phytologia 20(3): 208"	"1970"
"Asteraceae"	""	"Chromolaena ivifolia"	"(L.) R.M. King & H. Rob."	"Phytologia 20(3): 202"	"1970"
"Asteraceae"	""	"Chromolaena laevigata"	"(Lam.) R.M. King & H. Rob."	"Phytologia 20(3): 202"	"1970"
"Asteraceae"	"!"	"Chromolaena odorata"	"(L.) R.M. King & H. Rob."	"Phytologia 20(3): 204"	"1970"
"Sapotaceae"	""	"Chromolucuma"	"Ducke"	"Arch. Jard. Bot. Rio de Janeiro 4: 160"	"1925"
"Sapotaceae"	""	"Chromolucuma cespedesiiformis"	"J.F. Morales"	"Darwiniana 50(1): 108–110, f. 1A–D, f 2"	"2012"
"Sapotaceae"	""	"Chromolucuma rubriflora"	"Ducke"	"Arch. Jard. Bot. Rio de Janeiro 4: 160, pl. 18"	"1925"
"Asteraceae"	""	"Chrysanthellum"	"Rich."	"Syn. Pl. 2: 471"	"1807"
"Asteraceae"	"!"	"Chrysanthellum americanum"	"(L.) Vatke"	"Abh. Naturwiss. Vereins Bremen 9(2): 122"	"1887 [1885]"
"Asteraceae"	""	"Chrysanthellum integrifolium"	"Steetz"	"Bot. Voy. Herald 160"	"1854"
"Asteraceae"	"!!"	"Chrysanthemum"	"L."	"Sp. Pl. 2: 887"	"1753"
"Chrysobalanaceae"	"!"	"Chrysobalanus icaco"	"L."	"Sp. Pl. 1: 513"	"1753"
"Clusiaceae"	""	"Chrysochlamys"	"Poepp."	"Nov. Gen. Sp. Pl. 3: 13"	"1842"
"Clusiaceae"	""	"Chrysochlamys allenii"	"(Maguire) Hammel"	"Novon 9(3): 363"	"1999"
"Clusiaceae"	""	"Chrysochlamys glauca"	"(Oerst., Planch. & Triana) Hemsl."	"Biol. Cent.-Amer., Bot. 1(1): 87"	"1879"
"Clusiaceae"	""	"Chrysochlamys grandifolia"	"(L.O. Williams) Hammel"	"Novon 9(3): 365"	"1999"
"Clusiaceae"	""	"Chrysochlamys nicaraguensis"	"(Oerst., Planch. & Triana) Hemsl."	"Biol. Cent.-Amer., Bot. 1(1): 87"	"1879"
"Clusiaceae"	""	"Chrysochlamys psychotriifolia"	"(Oerst., Planch. & Triana) Hemsl."	"Biol. Cent.-Amer., Bot. 1(1): 87"	"1879"
"Clusiaceae"	""	"Chrysochlamys silvicola"	"(Hammel) Hammel"	"Novon 9(3): 368"	"1999"
"Clusiaceae"	""	"Chrysochlamys skutchii"	"Hammel"	"Novon 9(3): 369, f. 1"	"1999"
